doc_id,gov_id,fiscal_year,doc_type,department_printed,division,fund,org,sbcl,account,line_description,line_kind,pay_range,amount,amount_kind,units,flags,source_page
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,630100,General Office Expense,expenditure,,2500.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,630100,General Office Expense,expenditure,,10000.0,adopted,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,632000,Other Operating Supplies,expenditure,,49000.0,budget,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,632500,Facility Rental,expenditure,,2082.0,actual,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,632500,Facility Rental,expenditure,,2000.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,632500,Facility Rental,expenditure,,2000.0,adopted,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,633000,Vehicle Rental,expenditure,,479.0,actual,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,633000,Vehicle Rental,expenditure,,15000.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,633000,Vehicle Rental,expenditure,,2000.0,adopted,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,633500,Non-Vehicle Equipment Rental,expenditure,,2000.0,adopted,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,634000,Professional Services,expenditure,,115939.0,actual,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,634000,Professional Services,expenditure,,50000.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,634000,Professional Services,expenditure,,115000.0,adopted,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,634500,Information Technology Services,expenditure,,126551.0,actual,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,634500,Information Technology Services,expenditure,,35000.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,634500,Information Technology Services,expenditure,,35000.0,adopted,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,635000,Property Services,expenditure,,61000.0,adopted,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,636500,Other Operating Services,expenditure,,36354.0,actual,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,636500,Other Operating Services,expenditure,,100000.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,636500,Other Operating Services,expenditure,,110000.0,adopted,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,637501,Reimburse Other Departments,expenditure,,474.0,actual,,,27
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,637501,Reimburse Other Departments,expenditure,,30000.0,budget,,,27
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,637501,Reimburse Other Departments,expenditure,,5000.0,adopted,,,27
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,,,,006300,OPERATING EXPENDITURES TOTAL,total,,312003.0,actual,,,27
